"","subj_id","list_id","item_id","A","B","Y"
"2369",60,3,9,"A2","B1",224.979418828289
"2370",60,3,10,"A2","B1",287.893318646999
"2371",60,3,11,"A2","B2",282.330642792825
"2372",60,3,12,"A2","B2",245.064723906106
"2373",60,3,13,"A2","B2",282.726296229149
"2374",60,3,14,"A2","B2",311.373691192167
"2375",60,3,15,"A2","B2",297.019313438358
"2376",60,3,16,"A2","B2",281.027539332193
"2377",60,3,17,"A2","B2",299.01894747044
"2378",60,3,18,"A2","B2",237.242553269721
"2379",60,3,19,"A2","B2",296.078512329074
"2380",60,3,20,"A2","B2",294.46423585033
"2381",60,3,21,"A1","B1",243.572326227279
"2382",60,3,22,"A1","B1",255.853454935993
"2383",60,3,23,"A1","B1",254.370715148594
"2384",60,3,24,"A1","B1",216.50938528066
"2385",60,3,25,"A1","B1",232.170477171124
"2386",60,3,26,"A1","B1",233.27457029162
"2387",60,3,27,"A1","B1",307.042072616263
"2388",60,3,28,"A1","B1",283.291599540178
"2389",60,3,29,"A1","B1",226.802439365575
"2390",60,3,30,"A1","B1",241.056360205046
"2391",60,3,31,"A1","B2",236.305360551521
"2392",60,3,32,"A1","B2",196.924246662235
"2393",60,3,33,"A1","B2",237.52164582438
"2394",60,3,34,"A1","B2",234.901084569167
"2395",60,3,35,"A1","B2",221.556086984523
"2396",60,3,36,"A1","B2",212.647387801897
"2397",60,3,37,"A1","B2",268.072103690921
"2398",60,3,38,"A1","B2",229.285720707929
"2399",60,3,39,"A1","B2",227.913281093794
"2400",60,3,40,"A1","B2",244.670082110784
